arm,impostor_id,surface_seed,frac,rotation_deg,degradation,degradation_param,boundaries_spanned,band_first,band_last,top_sheet,top_aggregate,verdict_001,aggregate_001,coverage_001,renormalised_001,agr_cascade_ratio,agr_duty,agr_phase_duty_identity,agr_colour_pair
genuine,,2,1.0,0.0,brightness,1.3,4,0,4,bar-cascade-001,0.3753,not_recognised,0.3753,1.0,0.3753,0.9907,0.5663,0.0,0.0
genuine,,2,1.0,0.0,brightness,1.3,4,0,4,bar-cascade-001,0.4168,candidate,0.4168,1.0,0.4168,0.9737,0.8005,0.0,0.0
genuine,,0,0.1,0.0,white_balance,neutral,2,2,4,bar-cascade-001,0.4064,candidate,0.4064,1.0,0.4064,0.6667,0.8295,0.0,0.9662
genuine,,0,0.1,0.0,white_balance,neutral,1,3,4,bar-cascade-001,0.1541,not_recognised,0.1541,0.4,0.3854,,0.0,,0.9634
genuine,,0,0.1,0.0,white_balance,neutral,2,2,4,bar-cascade-001,0.4132,candidate,0.4132,1.0,0.4132,0.6667,0.8298,0.0,0.9713
genuine,,0,0.1,0.0,white_balance,neutral,1,1,2,bar-cascade-001,0.361,not_recognised,0.361,1.0,0.361,0.8495,0.2381,0.0,0.9362
genuine,,0,0.1,0.0,white_balance,neutral,1,0,1,bar-cascade-001,0.5992,candidate,0.5992,1.0,0.5992,0.9167,0.7037,0.6528,0.9585
genuine,,0,0.1,0.0,white_balance,neutral,2,0,2,bar-cascade-001,0.5344,candidate,0.5344,1.0,0.5344,0.8831,0.8972,0.0,0.9577
genuine,,0,0.1,0.0,white_balance,neutral,1,0,1,bar-cascade-001,0.5013,candidate,0.5013,1.0,0.5013,0.9167,0.87,0.0,0.9726
genuine,,0,0.1,0.0,white_balance,neutral,1,1,2,bar-cascade-001,0.3218,not_recognised,0.3218,1.0,0.3218,0.8495,0.0,0.0,0.9496
genuine,,1,0.1,0.0,white_balance,neutral,2,2,4,bar-cascade-001,0.3146,not_recognised,0.3146,1.0,0.3146,0.6667,0.1909,0.0,0.9624
genuine,,1,0.1,0.0,white_balance,neutral,2,0,2,bar-cascade-001,0.4636,candidate,0.4636,1.0,0.4636,0.8831,0.5322,0.0,0.9507
genuine,,1,0.1,0.0,white_balance,neutral,1,3,4,bar-cascade-001,0.1571,not_recognised,0.1571,0.4,0.3927,,0.0,,0.9819
genuine,,1,0.1,0.0,white_balance,neutral,1,3,4,bar-cascade-001,0.2983,not_recognised,0.2983,1.0,0.2983,0.7208,0.0,0.0,0.9634
genuine,,1,0.1,0.0,white_balance,neutral,2,1,3,bar-cascade-001,0.3444,not_recognised,0.3444,1.0,0.3444,0.8136,0.0,0.0,0.9322
genuine,,1,0.1,0.0,white_balance,neutral,2,1,3,bar-cascade-001,0.3776,not_recognised,0.3776,1.0,0.3776,0.9525,0.0,0.0,0.9311
genuine,,1,0.1,0.0,white_balance,neutral,1,1,2,bar-cascade-001,0.3406,not_recognised,0.3406,1.0,0.3406,0.8495,0.1327,0.0,0.9215
genuine,,1,0.1,0.0,white_balance,neutral,1,3,4,bar-cascade-001,0.4317,candidate,0.4317,1.0,0.4317,0.9943,0.6475,0.0,0.9698
genuine,,2,0.1,0.0,white_balance,neutral,1,2,3,bar-cascade-001,0.2949,not_recognised,0.2949,1.0,0.2949,0.6667,0.0485,0.0,0.9624
genuine,,2,0.1,0.0,white_balance,neutral,2,0,2,bar-cascade-001,0.6327,candidate,0.6327,1.0,0.6327,0.8831,0.9532,0.4061,0.9062
genuine,,2,0.1,0.0,white_balance,neutral,1,1,2,bar-cascade-001,0.4795,candidate,0.4795,1.0,0.4795,0.8495,0.9454,0.0,0.9224
genuine,,2,0.1,0.0,white_balance,neutral,2,0,2,bar-cascade-001,0.4668,candidate,0.4668,1.0,0.4668,0.8831,0.5962,0.0,0.8974
genuine,,2,0.1,0.0,white_balance,neutral,2,1,3,bar-cascade-001,0.4929,candidate,0.4929,1.0,0.4929,0.9525,0.6209,0.0,0.9574
genuine,,2,0.1,0.0,white_balance,neutral,1,1,2,bar-cascade-001,0.336,not_recognised,0.336,1.0,0.336,0.8495,0.0822,0.0,0.9513
genuine,,2,0.1,0.0,white_balance,neutral,1,1,2,bar-cascade-001,0.3962,not_recognised,0.3962,1.0,0.3962,0.8495,0.4471,0.0,0.9215
genuine,,2,0.1,0.0,white_balance,neutral,1,1,2,bar-cascade-001,0.4847,candidate,0.4847,1.0,0.4847,0.8495,0.9326,0.0,0.9392
genuine,,0,0.2,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.4898,candidate,0.4898,1.0,0.4898,0.9668,0.3834,0.0538,0.9606
genuine,,0,0.2,0.0,white_balance,neutral,2,1,3,bar-cascade-001,0.3712,not_recognised,0.3712,1.0,0.3712,0.9086,0.0,0.0,0.9574
genuine,,0,0.2,0.0,white_balance,neutral,2,2,4,bar-cascade-001,0.443,candidate,0.443,1.0,0.443,0.8305,0.5301,0.0,0.9624
genuine,,0,0.2,0.0,white_balance,neutral,2,0,2,bar-cascade-001,0.5162,candidate,0.5162,1.0,0.5162,0.8831,0.7959,0.0,0.9485
genuine,,0,0.2,0.0,white_balance,neutral,2,0,2,bar-cascade-001,0.5214,candidate,0.5214,1.0,0.5214,0.8831,0.8156,0.0,0.9574
genuine,,0,0.2,0.0,white_balance,neutral,2,2,4,bar-cascade-001,0.4712,candidate,0.4712,1.0,0.4712,0.8305,0.6991,0.0,0.9713
genuine,,0,0.2,0.0,white_balance,neutral,2,1,3,bar-cascade-001,0.4658,candidate,0.4658,1.0,0.4658,0.9086,0.5318,0.0,0.9389
genuine,,0,0.2,0.0,white_balance,neutral,2,0,2,bar-cascade-001,0.5096,candidate,0.5096,1.0,0.5096,0.8831,0.7688,0.0,0.9449
genuine,,1,0.2,0.0,white_balance,neutral,2,0,2,bar-cascade-001,0.5042,candidate,0.5042,1.0,0.5042,0.8831,0.721,0.0,0.9606
genuine,,1,0.2,0.0,white_balance,neutral,2,2,4,bar-cascade-001,0.3984,not_recognised,0.3984,1.0,0.3984,0.8305,0.2799,0.0,0.9485
genuine,,1,0.2,0.0,white_balance,neutral,2,2,4,bar-cascade-001,0.5058,candidate,0.5058,1.0,0.5058,0.8306,0.9319,0.0,0.9624
genuine,,1,0.2,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.4497,candidate,0.4497,1.0,0.4497,0.9668,0.2864,0.0,0.9137
genuine,,1,0.2,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.4816,candidate,0.4816,1.0,0.4816,0.9668,0.4226,0.0,0.9485
genuine,,1,0.2,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.4023,candidate,0.4023,1.0,0.4023,0.9668,0.0,0.0,0.9606
genuine,,1,0.2,0.0,white_balance,neutral,2,1,3,bar-cascade-001,0.4178,candidate,0.4178,1.0,0.4178,0.9525,0.2009,0.0,0.9522
genuine,,1,0.2,0.0,white_balance,neutral,2,1,3,bar-cascade-001,0.4396,candidate,0.4396,1.0,0.4396,0.9086,0.3713,0.0,0.9574
genuine,,2,0.2,0.0,white_balance,neutral,3,1,4,bar-cascade-001,0.3927,not_recognised,0.3927,1.0,0.3927,0.9372,0.0,0.0,0.9485
genuine,,2,0.2,0.0,white_balance,neutral,3,1,4,bar-cascade-001,0.3712,not_recognised,0.3712,1.0,0.3712,0.9086,0.0,0.0,0.9574
genuine,,2,0.2,0.0,white_balance,neutral,3,1,4,bar-cascade-001,0.5341,candidate,0.5341,1.0,0.5341,0.9674,0.7088,0.0,0.9713
genuine,,2,0.2,0.0,white_balance,neutral,2,2,4,bar-cascade-001,0.4232,candidate,0.4232,1.0,0.4232,0.8305,0.416,0.0,0.9662
genuine,,2,0.2,0.0,white_balance,neutral,2,1,3,bar-cascade-001,0.4685,candidate,0.4685,1.0,0.4685,0.9525,0.4793,0.0,0.9574
genuine,,2,0.2,0.0,white_balance,neutral,2,1,3,bar-cascade-001,0.3765,not_recognised,0.3765,1.0,0.3765,0.9086,0.0357,0.0,0.9485
genuine,,2,0.2,0.0,white_balance,neutral,2,1,3,bar-cascade-001,0.5303,candidate,0.5303,1.0,0.5303,0.9525,0.8169,0.0,0.9574
genuine,,2,0.2,0.0,white_balance,neutral,2,2,4,bar-cascade-001,0.3755,not_recognised,0.3755,1.0,0.3755,0.8306,0.1369,0.0,0.9609
genuine,,0,0.35,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.512,candidate,0.512,1.0,0.512,0.9668,0.5655,0.0,0.9609
genuine,,0,0.35,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5897,candidate,0.5897,1.0,0.5897,0.9668,0.9683,0.0,0.9574
genuine,,0,0.35,0.0,white_balance,neutral,3,1,4,bar-cascade-001,0.404,candidate,0.404,1.0,0.404,0.9679,0.0,0.0,0.9698
genuine,,0,0.35,0.0,white_balance,neutral,3,1,4,bar-cascade-001,0.4746,candidate,0.4746,1.0,0.4746,0.9679,0.3775,0.0,0.9713
genuine,,0,0.35,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5444,candidate,0.5444,1.0,0.5444,0.9668,0.7211,0.0,0.9713
genuine,,0,0.35,0.0,white_balance,neutral,3,1,4,bar-cascade-001,0.4148,candidate,0.4148,1.0,0.4148,0.9847,0.0327,0.0,0.9713
genuine,,0,0.35,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.4754,candidate,0.4754,1.0,0.4754,0.9907,0.3284,0.0,0.9224
genuine,,0,0.35,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.4588,candidate,0.4588,1.0,0.4588,0.9668,0.2899,0.0,0.9609
genuine,,1,0.35,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5168,candidate,0.5168,1.0,0.5168,0.9668,0.5826,0.0,0.9713
genuine,,1,0.35,0.0,white_balance,neutral,3,1,4,bar-cascade-001,0.4724,candidate,0.4724,1.0,0.4724,0.9847,0.3378,0.0,0.9713
genuine,,1,0.35,0.0,white_balance,neutral,3,1,4,bar-cascade-001,0.4844,candidate,0.4844,1.0,0.4844,0.9372,0.4823,0.0,0.9485
genuine,,1,0.35,0.0,white_balance,neutral,3,1,4,bar-cascade-001,0.4179,candidate,0.4179,1.0,0.4179,0.9847,0.0495,0.0,0.9713
genuine,,1,0.35,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5532,candidate,0.5532,1.0,0.5532,0.9668,0.772,0.0,0.9662
genuine,,1,0.35,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5756,candidate,0.5756,1.0,0.5756,0.9668,0.8851,0.0,0.9713
genuine,,1,0.35,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.491,candidate,0.491,1.0,0.491,0.9668,0.449,0.0,0.9713
genuine,,1,0.35,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5756,candidate,0.5756,1.0,0.5756,0.9668,0.8917,0.0,0.9609
genuine,,2,0.35,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5033,candidate,0.5033,1.0,0.5033,0.9668,0.5142,0.0,0.9662
genuine,,2,0.35,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5531,candidate,0.5531,1.0,0.5531,0.9551,0.7497,0.0,0.9574
genuine,,2,0.35,0.0,white_balance,neutral,3,1,4,bar-cascade-001,0.4186,candidate,0.4186,1.0,0.4186,0.9847,0.0543,0.0,0.9698
genuine,,2,0.35,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5954,candidate,0.5954,1.0,0.5954,0.9668,0.9832,0.0,0.9713
genuine,,2,0.35,0.0,white_balance,neutral,2,1,3,bar-cascade-001,0.4581,candidate,0.4581,1.0,0.4581,0.9086,0.4471,0.0,0.9713
genuine,,2,0.35,0.0,white_balance,neutral,3,1,4,bar-cascade-001,0.4523,candidate,0.4523,1.0,0.4523,0.9679,0.2557,0.0,0.9713
genuine,,2,0.35,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5686,candidate,0.5686,1.0,0.5686,0.9668,0.8462,0.0,0.9713
genuine,,2,0.35,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5452,candidate,0.5452,1.0,0.5452,0.9668,0.7364,0.0,0.9574
genuine,,0,0.5,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5439,candidate,0.5439,1.0,0.5439,0.9668,0.7163,0.0,0.9713
genuine,,0,0.5,0.0,white_balance,neutral,3,1,4,bar-cascade-001,0.4978,candidate,0.4978,1.0,0.4978,0.9372,0.5306,0.0,0.9713
genuine,,0,0.5,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5495,candidate,0.5495,1.0,0.5495,0.9668,0.7479,0.0,0.9662
genuine,,0,0.5,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5609,candidate,0.5609,1.0,0.5609,0.9907,0.7255,0.0,0.9713
genuine,,0,0.5,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5731,candidate,0.5731,1.0,0.5731,0.9907,0.7852,0.0,0.9713
genuine,,0,0.5,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5513,candidate,0.5513,1.0,0.5513,0.9668,0.7576,0.0,0.9662
genuine,,0,0.5,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.4987,candidate,0.4987,1.0,0.4987,0.9668,0.4843,0.0,0.9713
genuine,,0,0.5,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5639,candidate,0.5639,1.0,0.5639,0.9668,0.819,0.0,0.9713
genuine,,1,0.5,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5567,candidate,0.5567,1.0,0.5567,0.9668,0.7803,0.0,0.9713
genuine,,1,0.5,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5979,candidate,0.5979,1.0,0.5979,0.9668,0.9913,0.0,0.9713
genuine,,1,0.5,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5735,candidate,0.5735,1.0,0.5735,0.9668,0.8706,0.0,0.9662
genuine,,1,0.5,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5424,candidate,0.5424,1.0,0.5424,0.9907,0.6696,0.0,0.9224
genuine,,1,0.5,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5593,candidate,0.5593,1.0,0.5593,0.9668,0.7948,0.0,0.9713
genuine,,1,0.5,0.0,white_balance,neutral,3,1,4,bar-cascade-001,0.5866,candidate,0.5866,1.0,0.5866,0.9847,0.938,0.0,0.9713
genuine,,1,0.5,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5571,candidate,0.5571,1.0,0.5571,0.9907,0.7056,0.0,0.9713
genuine,,1,0.5,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.4683,candidate,0.4683,1.0,0.4683,0.9907,0.25,0.0,0.9713
genuine,,2,0.5,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5911,candidate,0.5911,1.0,0.5911,0.9668,0.9567,0.0,0.9713
genuine,,2,0.5,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5065,candidate,0.5065,1.0,0.5065,0.9907,0.4456,0.0,0.9713
genuine,,2,0.5,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5841,candidate,0.5841,1.0,0.5841,0.9668,0.923,0.0,0.9713
genuine,,2,0.5,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5943,candidate,0.5943,1.0,0.5943,0.9907,0.8966,0.0,0.9713
genuine,,2,0.5,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5571,candidate,0.5571,1.0,0.5571,0.9737,0.7292,0.0,0.9713
genuine,,2,0.5,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5111,candidate,0.5111,1.0,0.5111,0.9668,0.5523,0.0,0.9662
genuine,,2,0.5,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5599,candidate,0.5599,1.0,0.5599,0.9668,0.8012,0.0,0.9662
genuine,,2,0.5,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5681,candidate,0.5681,1.0,0.5681,0.9668,0.8394,0.0,0.9713
genuine,,0,0.75,0.0,white_balance,neutral,3,0,3,bar-cascade-001,0.5886,candidate,0.5886,1.0,0.5886,0.9668,0.9404,0.0,0.9698
genuine,,0,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5539,candidate,0.5539,1.0,0.5539,0.9907,0.6868,0.0,0.9698
genuine,,0,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5741,candidate,0.5741,1.0,0.5741,0.9737,0.8111,0.0,0.9698
genuine,,0,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5542,candidate,0.5542,1.0,0.5542,0.9737,0.71,0.0,0.9698
genuine,,0,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5818,candidate,0.5818,1.0,0.5818,0.9907,0.8292,0.0,0.9698
genuine,,0,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5808,candidate,0.5808,1.0,0.5808,0.9737,0.8454,0.0,0.9698
genuine,,0,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.597,candidate,0.597,1.0,0.597,0.9907,0.9056,0.0,0.9698
genuine,,0,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.6801,candidate,0.6801,1.0,0.6801,0.9737,0.7556,0.4367,0.9713
genuine,,1,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5675,candidate,0.5675,1.0,0.5675,0.9737,0.7755,0.0,0.9713
genuine,,1,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.6239,candidate,0.6239,1.0,0.6239,0.9737,0.8614,0.1495,0.9698
genuine,,1,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5024,candidate,0.5024,1.0,0.5024,0.9737,0.4472,0.0,0.9698
genuine,,1,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5707,candidate,0.5707,1.0,0.5707,0.9907,0.7725,0.0,0.9698
genuine,,1,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.6198,candidate,0.6198,1.0,0.6198,0.9737,0.8505,0.1413,0.9713
genuine,,1,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.543,candidate,0.543,1.0,0.543,0.9737,0.6545,0.0,0.9698
genuine,,1,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.4326,candidate,0.4326,1.0,0.4326,0.9737,0.0906,0.0,0.9698
genuine,,1,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.6072,candidate,0.6072,1.0,0.6072,0.9907,0.9597,0.0,0.9698
genuine,,2,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5189,candidate,0.5189,1.0,0.5189,0.9907,0.5083,0.0,0.9698
genuine,,2,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.6491,candidate,0.6491,1.0,0.6491,0.9737,0.9243,0.1967,0.9713
genuine,,2,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.623,candidate,0.623,1.0,0.623,0.9737,0.8586,0.1474,0.9713
genuine,,2,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5797,candidate,0.5797,1.0,0.5797,0.9737,0.8395,0.0,0.9698
genuine,,2,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.6299,candidate,0.6299,1.0,0.6299,0.9737,0.876,0.1604,0.9713
genuine,,2,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5525,candidate,0.5525,1.0,0.5525,0.9907,0.6806,0.0,0.9698
genuine,,2,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.4917,candidate,0.4917,1.0,0.4917,0.9737,0.3922,0.0,0.9698
genuine,,2,0.75,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.4875,candidate,0.4875,1.0,0.4875,0.9737,0.3716,0.0,0.9698
genuine,,0,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5908,candidate,0.5908,1.0,0.5908,0.9737,0.9007,0.0,0.9634
genuine,,0,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.7701,identified,0.7701,1.0,0.7701,0.9737,0.7067,0.8147,0.9634
genuine,,0,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.6786,candidate,0.6786,1.0,0.6786,0.9737,0.8095,0.3963,0.9634
genuine,,0,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.7711,identified,0.7711,1.0,0.7711,0.9737,0.7067,0.8147,0.9698
genuine,,0,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.8004,identified,0.8004,1.0,0.8004,0.9737,0.7831,0.872,0.9634
genuine,,0,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.7883,identified,0.7883,1.0,0.7883,0.9737,0.7527,0.8492,0.9634
genuine,,0,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.7711,identified,0.7711,1.0,0.7711,0.9737,0.7067,0.8147,0.9698
genuine,,0,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.551,candidate,0.551,1.0,0.551,0.9737,0.6982,0.0,0.9634
genuine,,1,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.7711,identified,0.7711,1.0,0.7711,0.9737,0.7067,0.8147,0.9698
genuine,,1,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.7927,identified,0.7927,1.0,0.7927,0.9737,0.8105,0.8232,0.9634
genuine,,1,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.7711,identified,0.7711,1.0,0.7711,0.9737,0.7067,0.8147,0.9698
genuine,,1,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5687,candidate,0.5687,1.0,0.5687,0.9737,0.788,0.0,0.9634
genuine,,1,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.6075,candidate,0.6075,1.0,0.6075,0.9737,0.9858,0.0,0.9634
genuine,,1,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.8133,identified,0.8133,1.0,0.8133,0.9737,0.8157,0.8965,0.9634
genuine,,1,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.7711,identified,0.7711,1.0,0.7711,0.9737,0.7067,0.8147,0.9698
genuine,,1,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5393,candidate,0.5393,1.0,0.5393,0.9737,0.6384,0.0,0.9634
genuine,,2,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.7701,identified,0.7701,1.0,0.7701,0.9737,0.7067,0.8147,0.9634
genuine,,2,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.6069,candidate,0.6069,1.0,0.6069,0.9737,0.9824,0.0,0.9634
genuine,,2,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.7701,identified,0.7701,1.0,0.7701,0.9737,0.7067,0.8147,0.9634
genuine,,2,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.7701,identified,0.7701,1.0,0.7701,0.9737,0.7067,0.8147,0.9634
genuine,,2,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5884,candidate,0.5884,1.0,0.5884,0.9737,0.8895,0.0,0.9634
genuine,,2,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.7711,identified,0.7711,1.0,0.7711,0.9737,0.7067,0.8147,0.9698
genuine,,2,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.7711,identified,0.7711,1.0,0.7711,0.9737,0.7067,0.8147,0.9698
genuine,,2,1.0,0.0,white_balance,neutral,4,0,4,bar-cascade-001,0.5428,candidate,0.5428,1.0,0.5428,0.9737,0.6566,0.0,0.9634
genuine,,0,0.1,0.0,white_balance,warm,1,0,1,bar-cascade-001,0.2228,not_recognised,0.2228,1.0,0.2228,0.9167,0.0,0.0,0.2465
genuine,,0,0.1,0.0,white_balance,warm,2,2,4,bar-cascade-001,0.1742,not_recognised,0.1742,1.0,0.1742,0.6667,0.0,0.0,0.2555
genuine,,0,0.1,0.0,white_balance,warm,1,0,1,bar-cascade-001,0.371,not_recognised,0.371,1.0,0.371,0.9167,0.7944,0.0,0.2459
genuine,,0,0.1,0.0,white_balance,warm,2,2,4,bar-cascade-001,0.2402,not_recognised,0.2402,1.0,0.2402,0.8305,0.0,0.0,0.2555
genuine,,0,0.1,0.0,white_balance,warm,1,3,4,bar-cascade-001,0.2797,not_recognised,0.2797,1.0,0.2797,0.7208,0.8065,0.0,0.2423
genuine,,0,0.1,0.0,white_balance,warm,2,1,3,bar-cascade-001,0.3185,not_recognised,0.3185,1.0,0.3185,0.9086,0.3484,0.0,0.2465
genuine,,0,0.1,0.0,white_balance,warm,1,3,4,bar-cascade-001,0.2376,not_recognised,0.2376,1.0,0.2376,0.9943,0.0,0.0,0.2423
genuine,,0,0.1,0.0,white_balance,warm,1,3,4,bar-cascade-001,0.0726,not_recognised,0.0726,0.4,0.1814,,0.3321,,0.2459
genuine,,1,0.1,0.0,white_balance,warm,1,3,4,bar-cascade-001,0.2397,not_recognised,0.2397,1.0,0.2397,0.9943,0.0,0.0,0.2555
genuine,,1,0.1,0.0,white_balance,warm,2,1,3,bar-cascade-001,0.2569,not_recognised,0.2569,1.0,0.2569,0.9086,0.0,0.0,0.2427
genuine,,1,0.1,0.0,white_balance,warm,2,0,2,bar-cascade-001,0.3897,not_recognised,0.3897,1.0,0.3897,0.8831,0.7431,0.0,0.2465
genuine,,1,0.1,0.0,white_balance,warm,2,0,2,bar-cascade-001,0.4031,candidate,0.4031,1.0,0.4031,0.8831,0.8047,0.0,0.2465
genuine,,1,0.1,0.0,white_balance,warm,1,3,4,bar-cascade-001,0.0393,not_recognised,0.0393,0.4,0.0984,,0.0,,0.2459
genuine,,1,0.1,0.0,white_balance,warm,2,2,4,bar-cascade-001,0.1721,not_recognised,0.1721,1.0,0.1721,0.6667,0.0,0.0,0.2423
genuine,,1,0.1,0.0,white_balance,warm,1,3,4,bar-cascade-001,0.2376,not_recognised,0.2376,1.0,0.2376,0.9943,0.0,0.0,0.2423
genuine,,1,0.1,0.0,white_balance,warm,1,0,1,bar-cascade-001,0.2397,not_recognised,0.2397,1.0,0.2397,0.9167,0.0899,0.0,0.2465
genuine,,2,0.1,0.0,white_balance,warm,1,3,4,bar-cascade-001,0.0393,not_recognised,0.0393,0.4,0.0984,,0.0,,0.2459
genuine,,2,0.1,0.0,white_balance,warm,2,2,4,bar-cascade-001,0.2348,not_recognised,0.2348,1.0,0.2348,0.6667,0.4135,0.0,0.2465
genuine,,2,0.1,0.0,white_balance,warm,1,1,2,bar-cascade-001,0.3736,not_recognised,0.3736,1.0,0.3736,0.8495,0.9476,0.0,0.2465
genuine,,2,0.1,0.0,white_balance,warm,2,1,3,bar-cascade-001,0.3121,not_recognised,0.3121,1.0,0.3121,0.8136,0.4513,0.0,0.2465
genuine,,2,0.1,0.0,white_balance,warm,2,0,2,bar-cascade-001,0.2946,not_recognised,0.2946,1.0,0.2946,0.9167,0.3837,0.0,0.2459
genuine,,2,0.1,0.0,white_balance,warm,2,0,2,bar-cascade-001,0.5773,candidate,0.5773,1.0,0.5773,0.8831,0.8421,0.7042,0.2427
genuine,,2,0.1,0.0,white_balance,warm,2,1,3,bar-cascade-001,0.3198,not_recognised,0.3198,1.0,0.3198,0.9086,0.3564,0.0,0.2427
genuine,,2,0.1,0.0,white_balance,warm,2,0,2,bar-cascade-001,0.4301,candidate,0.4301,1.0,0.4301,0.8831,0.9426,0.0,0.2459
genuine,,0,0.2,0.0,white_balance,warm,3,1,4,bar-cascade-001,0.3724,not_recognised,0.3724,1.0,0.3724,0.9674,0.467,0.0,0.2423
